Unnamed: 0,CITY,COUNTY,LAT,LONG,NAME_OTHER,FACILITY_TYPE,DESCRIPTION,FAC_STATUS,drcm_Longitude,drcm_Latitude,drc_Longitude,drc_Latitude,prisch_Longitude,prisch_Latitude,LONGLAT,pubsch_Longitude,pubsch_Latitude,emf_Longitude,emf_Latitude,eoc_Longitude,eoc_Latitude,ra_Longitude,ra_Latitude
3312,INVERNESS,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.35180527,28.82404235",-82.35180527,28.82404235,,,,,,
3313,INVERNESS,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.33724728,28.83332221",-82.33724728,28.83332221,,,,,,
3314,INVERNESS,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.34592000,28.83519717",-82.34592,28.83519717,,,,,,
3315,HOMOSASSA,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.61495864,28.78251188",-82.61495864,28.78251188,,,,,,
3316,HOMOSASSA,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.53688278,28.84897863",-82.53688278,28.84897863,,,,,,
3317,LECANTO,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.49720779,28.81847324",-82.49720779,28.81847324,,,,,,
3318,LECANTO,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.49738935,28.82521291",-82.49738935,28.82521291,,,,,,
3319,LECANTO,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.48138166,28.84474023",-82.48138166,28.84474023,,,,,,
3320,LECANTO,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.49874308,28.82417131",-82.49874308,28.82417131,,,,,,
3321,LECANTO,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.49619527,28.82466575",-82.49619527,28.82466575,,,,,,
3322,LECANTO,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.49885038,28.82552683",-82.49885038,28.82552683,,,,,,
3323,FLORAL CITY,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.29395954,28.75179083",-82.29395954,28.75179083,,,,,,
3324,FLORAL CITY,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.32207365,28.74586965",-82.32207365,28.74586965,,,,,,
3325,DUNNELLON,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.49428147,28.98079228",-82.49428147,28.98079228,,,,,,
3326,DUNNELLON,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.43338888,28.97381486",-82.43338888,28.97381486,,,,,,
3327,DUNNELLON,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.43824859,28.97385179",-82.43824859,28.97385179,,,,,,
3328,HERNANDO,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.44447523,28.90495401",-82.44447523,28.90495401,,,,,,
3329,HERNANDO,CITRUS,,,,PUBLIC SCHOOL,,,,,,,,,"-82.38440307,28.89658914",-82.38440307,28.89658914,,,,,,
3330,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.74632558,30.15060164",-81.74632558,30.15060164,,,,,,
3331,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.70543803,30.16473846",-81.70543803,30.16473846,,,,,,
3332,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.74840349,30.17780462",-81.74840349,30.17780462,,,,,,
3333,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.70427527,30.17264665",-81.70427527,30.17264665,,,,,,
3334,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.69967961,30.10012013",-81.69967961,30.10012013,,,,,,
3335,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.74413878,30.16343772",-81.74413878,30.16343772,,,,,,
3336,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.78696119,30.13438086",-81.78696119,30.13438086,,,,,,
3337,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71275535,30.16952507",-81.71275535,30.16952507,,,,,,
3338,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.72247722,30.16380453",-81.72247722,30.16380453,,,,,,
3339,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.74313352,30.16326214",-81.74313352,30.16326214,,,,,,
3340,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.72766620,30.16803589",-81.7276662,30.16803589,,,,,,
3341,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.78792610,30.17643894",-81.7879261,30.17643894,,,,,,
3342,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71166776,30.08713372",-81.71166776,30.08713372,,,,,,
3343,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.72094428,30.08407898",-81.72094428,30.08407898,,,,,,
3344,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.72619998,30.11410001",-81.72619998,30.11410001,,,,,,
3345,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.79357084,30.13283776",-81.79357084,30.13283776,,,,,,
3346,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.82035422,30.17954868",-81.82035422,30.17954868,,,,,,
3347,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.74450002,30.15010000",-81.74450002,30.1501,,,,,,
3349,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.73493472,30.17387842",-81.73493472,30.17387842,,,,,,
3350,ORANGE PARK,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.72550785,30.15850669",-81.72550785,30.15850669,,,,,,
3351,KEYSTONE HEIGHTS,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-82.03739944,29.77920376",-82.03739944,29.77920376,,,,,,
3352,KEYSTONE HEIGHTS,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-81.92324745,29.81798927",-81.92324745,29.81798927,,,,,,
3353,KEYSTONE HEIGHTS,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-82.04217330,29.77939580",-82.0421733,29.7793958,,,,,,
3354,JACKSONVILLE,CLAY,,,,PUBLIC SCHOOL,,,,,,,,,"-82.00775760,30.14468602",-82.0077576,30.14468602,,,,,,
3355,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.75831772,26.22071493",-81.75831772,26.22071493,,,,,,
3356,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76356775,26.14110464",-81.76356775,26.14110464,,,,,,
3357,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76624158,26.30134903",-81.76624158,26.30134903,,,,,,
3358,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76738961,26.25741608",-81.76738961,26.25741608,,,,,,
3359,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.57760677,26.29581676",-81.57760677,26.29581676,,,,,,
3360,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.75870000,26.14130002",-81.7587,26.14130002,,,,,,
3361,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.67920001,26.04579999",-81.67920001,26.04579999,,,,,,
3362,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.69071323,26.10536349",-81.69071323,26.10536349,,,,,,
3363,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76143105,26.21655295",-81.76143105,26.21655295,,,,,,
3364,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.52590074,26.26530514",-81.52590074,26.26530514,,,,,,
3365,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71764316,26.08799936",-81.71764316,26.08799936,,,,,,
3366,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76504557,26.13964979",-81.76504557,26.13964979,,,,,,
3368,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.81099998,26.27439999",-81.81099998,26.27439999,,,,,,
3369,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76956214,26.13367994",-81.76956214,26.13367994,,,,,,
3370,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.78750000,26.21440000",-81.7875,26.2144,,,,,,
3371,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76530731,26.10830483",-81.76530731,26.10830483,,,,,,
3372,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.79281949,26.16553754",-81.79281949,26.16553754,,,,,,
3373,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76779429,26.29546769",-81.76779429,26.29546769,,,,,,
3374,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.79866192,26.14479654",-81.79866192,26.14479654,,,,,,
3376,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.70739488,26.27119304",-81.70739488,26.27119304,,,,,,
3377,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.79449924,26.17247574",-81.79449924,26.17247574,,,,,,
3378,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.54693769,26.21009995",-81.54693769,26.21009995,,,,,,
3379,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.69809998,26.17840000",-81.69809998,26.1784,,,,,,
3380,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.75809344,26.21812357",-81.75809344,26.21812357,,,,,,
3381,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.70105205,26.16717316",-81.70105205,26.16717316,,,,,,
3382,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.67720717,26.04619480",-81.67720717,26.0461948,,,,,,
3383,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.67219346,26.22790453",-81.67219346,26.22790453,,,,,,
3384,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.73349999,26.24230000",-81.73349999,26.2423,,,,,,
3385,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76527682,26.15461188",-81.76527682,26.15461188,,,,,,
3386,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76384902,26.12915570",-81.76384902,26.1291557,,,,,,
3387,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.54834903,26.34058642",-81.54834903,26.34058642,,,,,,
3388,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.69081305,26.26508882",-81.69081305,26.26508882,,,,,,
3389,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.76953776,26.18090150",-81.76953776,26.1809015,,,,,,
3391,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.80500001,26.21030000",-81.80500001,26.2103,,,,,,
3392,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.52373988,26.26519514",-81.52373988,26.26519514,,,,,,
3394,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71513070,26.14510025",-81.7151307,26.14510025,,,,,,
3395,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.58758217,26.29442194",-81.58758217,26.29442194,,,,,,
3396,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.70550000,26.19139999",-81.7055,26.19139999,,,,,,
3397,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.69392713,26.16878756",-81.69392713,26.16878756,,,,,,
3398,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.70587715,26.17794422",-81.70587715,26.17794422,,,,,,
3401,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.77079516,26.24186700",-81.77079516,26.241867,,,,,,
3402,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.58567419,26.29440717",-81.58567419,26.29440717,,,,,,
3403,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71718476,26.08260481",-81.71718476,26.08260481,,,,,,
3404,NAPLES,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71019566,26.26982988",-81.71019566,26.26982988,,,,,,
3405,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.39541348,26.40365601",-81.39541348,26.40365601,,,,,,
3406,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.42514871,26.42654105",-81.42514871,26.42654105,,,,,,
3407,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.42087167,26.40825016",-81.42087167,26.40825016,,,,,,
3408,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.42660000,26.42480000",-81.4266,26.4248,,,,,,
3410,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.43292250,26.43202108",-81.4329225,26.43202108,,,,,,
3411,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.42882701,26.43241404",-81.42882701,26.43241404,,,,,,
3412,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.45993319,26.43453555",-81.45993319,26.43453555,,,,,,
3413,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.42375419,26.42440930",-81.42375419,26.4244093,,,,,,
3414,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.42684673,26.41412701",-81.42684673,26.41412701,,,,,,
3415,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.45912338,26.44178753",-81.45912338,26.44178753,,,,,,
3416,IMMOKALEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.42093573,26.42000345",-81.42093573,26.42000345,,,,,,
3418,MARCO ISLAND,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71035414,25.94094436",-81.71035414,25.94094436,,,,,,
3419,MARCO ISLAND,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71082664,25.92449532",-81.71082664,25.92449532,,,,,,
3420,MARCO ISLAND,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.71065116,25.93944442",-81.71065116,25.93944442,,,,,,
3421,OCHOPEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.38638125,25.86378939",-81.38638125,25.86378939,,,,,,
3422,OCHOPEE,COLLIER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.26464577,25.94024518",-81.26464577,25.94024518,,,,,,
3423,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.69876543,30.15329794",-82.69876543,30.15329794,,,,,,
3424,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.64945081,30.17002451",-82.64945081,30.17002451,,,,,,
3425,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.63566803,30.14791955",-82.63566803,30.14791955,,,,,,
3426,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.64297758,30.18841722",-82.64297758,30.18841722,,,,,,
3427,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.73826131,30.17543310",-82.73826131,30.1754331,,,,,,
3428,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.64183020,30.21743456",-82.6418302,30.21743456,,,,,,
3429,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.62879105,30.20061526",-82.62879105,30.20061526,,,,,,
3430,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.62814461,30.18119978",-82.62814461,30.18119978,,,,,,
3431,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.75120252,30.19429113",-82.75120252,30.19429113,,,,,,
3432,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.65653550,30.19474868",-82.6565355,30.19474868,,,,,,
3433,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.64163056,30.18895294",-82.64163056,30.18895294,,,,,,
3434,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.60601108,30.18479229",-82.60601108,30.18479229,,,,,,
3436,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.64210046,30.18841535",-82.64210046,30.18841535,,,,,,
3437,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.65443890,30.17846185",-82.6544389,30.17846185,,,,,,
3438,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.62534711,30.18512548",-82.62534711,30.18512548,,,,,,
3439,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.68001163,30.07328208",-82.68001163,30.07328208,,,,,,
3440,LAKE CITY,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.69580487,30.07967249",-82.69580487,30.07967249,,,,,,
3441,FORT WHITE,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.71143147,29.93031183",-82.71143147,29.93031183,,,,,,
3442,FORT WHITE,COLUMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-82.71304108,29.92679971",-82.71304108,29.92679971,,,,,,
3443,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.88309998,27.15310002",-81.88309998,27.15310002,,,,,,
3444,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.86372189,27.22254380",-81.86372189,27.2225438,,,,,,
3445,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.86276819,27.22042984",-81.86276819,27.22042984,,,,,,
3446,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.86859569,27.22500756",-81.86859569,27.22500756,,,,,,
3447,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.86312015,27.22102310",-81.86312015,27.2210231,,,,,,
3448,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.85061141,27.22304843",-81.85061141,27.22304843,,,,,,
3449,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.84848154,27.21601953",-81.84848154,27.21601953,,,,,,
3450,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.83919998,27.22260001",-81.83919998,27.22260001,,,,,,
3452,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.84894570,27.22189059",-81.8489457,27.22189059,,,,,,
3453,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.98893037,27.11136818",-81.98893037,27.11136818,,,,,,
3454,ARCADIA,DESOTO,,,,PUBLIC SCHOOL,,,,,,,,,"-81.85156591,27.21499048",-81.85156591,27.21499048,,,,,,
3455,OLD TOWN,DIXIE,,,,PUBLIC SCHOOL,,,,,,,,,"-82.97805228,29.59198953",-82.97805228,29.59198953,,,,,,
3456,CROSS CITY,DIXIE,,,,PUBLIC SCHOOL,,,,,,,,,"-83.13279063,29.63760373",-83.13279063,29.63760373,,,,,,
3458,CROSS CITY,DIXIE,,,,PUBLIC SCHOOL,,,,,,,,,"-83.12999578,29.62169368",-83.12999578,29.62169368,,,,,,
3459,CROSS CITY,DIXIE,,,,PUBLIC SCHOOL,,,,,,,,,"-83.13031431,29.62419001",-83.13031431,29.62419001,,,,,,
3460,CROSS CITY,DIXIE,,,,PUBLIC SCHOOL,,,,,,,,,"-83.12366648,29.63949742",-83.12366648,29.63949742,,,,,,
3462,NEPTUNE BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.41354232,30.31645293",-81.41354232,30.31645293,,,,,,
3463,NEPTUNE BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.40132024,30.30864237",-81.40132024,30.30864237,,,,,,
3464,JACKSONVILLE BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.39657964,30.30661656",-81.39657964,30.30661656,,,,,,
3465,JACKSONVILLE BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.40010959,30.27052914",-81.40010959,30.27052914,,,,,,
3466,JACKSONVILLE BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.40083217,30.30580697",-81.40083217,30.30580697,,,,,,
3467,JACKSONVILLE BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.40049969,30.28387892",-81.40049969,30.28387892,,,,,,
3468,ATLANTIC BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.42794981,30.39385801",-81.42794981,30.39385801,,,,,,
3469,ATLANTIC BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.41851166,30.36290930",-81.41851166,30.3629093,,,,,,
3470,ATLANTIC BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.40090816,30.32755472",-81.40090816,30.32755472,,,,,,
3471,ATLANTIC BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.41353662,30.36264185",-81.41353662,30.36264185,,,,,,
3472,ATLANTIC BEACH,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.40702709,30.37297060",-81.40702709,30.3729706,,,,,,
3473,Jacksonville,DUVAL,,,,PUBLIC SCHOOL,,,,,,,,,"-81.67157542,30.36632973",-81.67157542,30.36632973,,,,,,
3474,CANTONMENT,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.32413772,30.62443578",-87.32413772,30.62443578,,,,,,
3475,CANTONMENT,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.30092793,30.57568357",-87.30092793,30.57568357,,,,,,
3476,CANTONMENT,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.34278078,30.57997485",-87.34278078,30.57997485,,,,,,
3477,CANTONMENT,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.28833319,30.58349863",-87.28833319,30.58349863,,,,,,
3478,GULF BREEZE,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.11510823,30.33742249",-87.11510823,30.33742249,,,,,,
3479,CENTURY,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.40662578,30.96680871",-87.40662578,30.96680871,,,,,,
3480,CENTURY,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.42910723,30.96349338",-87.42910723,30.96349338,,,,,,
3481,CENTURY,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.32659628,30.96411284",-87.32659628,30.96411284,,,,,,
3482,CENTURY,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.26511375,30.96745248",-87.26511375,30.96745248,,,,,,
3483,MOLINO,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.36242909,30.74050824",-87.36242909,30.74050824,,,,,,
3484,WALNUT HILL,ESCAMBIA,,,,PUBLIC SCHOOL,,,,,,,,,"-87.47664287,30.89823245",-87.47664287,30.89823245,,,,,,
3485,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.22438411,29.53180458",-81.22438411,29.53180458,,,,,,
3486,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.25664715,29.57840867",-81.25664715,29.57840867,,,,,,
3487,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.24034721,29.55251069",-81.24034721,29.55251069,,,,,,
3488,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.22399761,29.52934351",-81.22399761,29.52934351,,,,,,
3489,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.25882817,29.58327875",-81.25882817,29.58327875,,,,,,
3490,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.22735402,29.57002595",-81.22735402,29.57002595,,,,,,
3491,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.20311625,29.47608444",-81.20311625,29.47608444,,,,,,
3492,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.24554027,29.47341912",-81.24554027,29.47341912,,,,,,
3493,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.19722438,29.48851797",-81.19722438,29.48851797,,,,,,
3494,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.23473405,29.60161170",-81.23473405,29.6016117,,,,,,
3495,PALM COAST,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.25254708,29.50179182",-81.25254708,29.50179182,,,,,,
3496,BUNNELL,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.21129793,29.47622826",-81.21129793,29.47622826,,,,,,
3497,BUNNELL,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.25567567,29.47191371",-81.25567567,29.47191371,,,,,,
3498,FLAGLER BEACH,FLAGLER,,,,PUBLIC SCHOOL,,,,,,,,,"-81.17595728,29.47326645",-81.17595728,29.47326645,,,,,,
3499,EASTPOINT,FRANKLIN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.87609510,29.74317182",-84.8760951,29.74317182,,,,,,
3501,EASTPOINT,FRANKLIN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.87636759,29.74390884",-84.87636759,29.74390884,,,,,,
3502,EASTPOINT,FRANKLIN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.81708183,29.76690083",-84.81708183,29.76690083,,,,,,
3503,APALACHICOLA,FRANKLIN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.99210002,29.72200002",-84.99210002,29.72200002,,,,,,
3504,QUINCY,GADSDEN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.56149892,30.56206307",-84.56149892,30.56206307,,,,,,
3505,QUINCY,GADSDEN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.57746743,30.57760493",-84.57746743,30.57760493,,,,,,
3506,QUINCY,GADSDEN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.65681658,30.60586346",-84.65681658,30.60586346,,,,,,
3507,QUINCY,GADSDEN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.58042192,30.58055210",-84.58042192,30.5805521,,,,,,
3509,QUINCY,GADSDEN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.59383667,30.59155263",-84.59383667,30.59155263,,,,,,
3510,QUINCY,GADSDEN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.60146134,30.59141828",-84.60146134,30.59141828,,,,,,
3511,QUINCY,GADSDEN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.58019005,30.57535069",-84.58019005,30.57535069,,,,,,
3513,QUINCY,GADSDEN,,,,PUBLIC SCHOOL,,,,,,,,,"-84.58261054,30.59158476",-84.58261054,30.59158476,,,,,,
